player_id,firstName,lastName,nationality,birthCity,primaryPosition,birthDate,height,weight
8458947,Andrei,Nazarov,RUS,Chelyabinsk,LW,5/22/1974 1:00,"6' 5""",242
8464964,Dan,Focht,CAN,Regina,D,12/31/1977 0:00,"6' 6""",237
8459035,Marcus,Ragnarsson,SWE,Ostervala,D,8/13/1971 1:00,"6' 1""",215
8462084,Mike,Leclerc,CAN,Winnipeg,LW,11/10/1976 0:00,"6' 2""",212
8449971,Fredrik,Olausson,SWE,Dadesjo,D,10/5/1966 1:00,"6' 0""",198
8460836,Kevin,Sawyer,CAN,Trail,LW,2/18/1974 0:00,"6' 2""",202
8459522,John,Jakopin,CAN,Toronto,D,5/16/1975 1:00,"6' 5""",239
8468150,Lynn,Loyns,CAN,Naicamt,C,2/22/1981 0:00,"5' 11""",205
8455763,Dan,Bylsma,USA,Grand Haven,LW,9/19/1970 1:00,"6' 2""",215
8456848,Patric,Kjellberg,SWE,Trelleborg,LW,6/17/1969 1:00,"6' 3""",210
8467535,Jaroslav,Svoboda,CZE,Cervenk,LW,6/1/1980 1:00,"6' 3""",201
8446305,Jeff,Daniels,CAN,Oshawa,LW,6/24/1968 1:00,"6' 1""",200
8467920,Sheldon,Keefe,CAN,Brampton,RW,9/17/1980 1:00,"5' 11""",185
8456692,Arturs,Irbe,LVA,Riga,G,2/2/1967 0:00,"5' 8""",190
8446951,Ron,Francis,CAN,Sault Ste. Marie,C,3/1/1963 0:00,"6' 3""",200
8455653,Brad,Bombardir,CAN,Powell River,D,5/5/1972 1:00,"6' 1""",205
8460508,Brad,Brown,CAN,Baie Verte,D,12/27/1975 0:00,"6' 4""",220
8459069,Jiri,Dopita,CZE,Sumperk,C,12/2/1968 1:00,"6' 4""",222
8458584,Milan,Hnilicka,CZE,Litome,G,6/25/1973 1:00,"6' 1""",190
8467374,Jonathan,Girard,CAN,Rawdonte,D,5/27/1980 1:00,"5' 11""",192
8458615,Steve,Shields,CAN,Toronto,G,7/19/1972 1:00,"6' 3""",215
8468539,Ivan,Huml,CZE,Kladno,LW,9/6/1981 1:00,"6' 2""",200
8466437,Lubos,Bartecko,SVK,Kezmarok,LW,7/14/1976 1:00,"6' 0""",210
8451819,Don,Sweeney,CAN,St. Stephen,D,8/17/1966 1:00,"5' 10""",186
8465960,P.J.,Stock,CAN,Montreal,C,5/26/1975 1:00,"5' 10""",200
8462051,Sean,Brown,CAN,Oshawa,D,11/5/1976 0:00,"6' 3""",215
8458477,Rob,Zamuner,CAN,Oakville,LW,9/17/1969 1:00,"6' 3""",201
8459568,Michal,Grosek,CZE,Vyskov,LW,6/1/1975 1:00,"6' 2""",219
8457319,Marty,McInnis,USA,Weymouth,LW,6/2/1970 1:00,"5' 11""",184
8467475,Jesse,Fibiger,CAN,Victoria,D,4/4/1978 1:00,"6' 3""",215
8467438,Miroslav,Zalesak,SVK,Skalica,RW,1/2/1980 0:00,"6' 1""",211
8458526,Tyler,Wright,CAN,Kamsac,C,4/6/1973 1:00,"6' 0""",190
8456857,Espen,Knutsen,NOR,Oslo,C,1/12/1972 0:00,"5' 11""",195
8458959,Grant,Marshall,CAN,Mississauga,RW,6/9/1973 1:00,"6' 1""",200
8464715,Peter,Skudra,LVA,Riga,G,4/24/1973 1:00,"6' 1""",185
8459249,Darren,Van Impe,CAN,Saskatoon,D,5/18/1973 1:00,"6' 1""",205
8459602,David,Ling,CAN,Halifax,RW,1/9/1975 0:00,"5' 10""",204
8467340,Patrick,Desrochers,CAN,Penetang,G,10/27/1979 1:00,"6' 4""",205
8466171,Harold,Druken,CAN,St. John's,C,1/26/1979 0:00,"6' 0""",205
8468717,Zdenek,Kutlak,CZE,Budejovice,D,2/13/1980 0:00,"6' 3""",210
8459486,Krzysztof,Oliwa,POL,Tychy,LW,4/12/1973 1:00,"6' 5""",245
8468531,Kris,Vernarsky,USA,Detroit,C,4/5/1982 1:00,"6' 3""",207
8451059,Darren,Rumble,CAN,Barrie,D,1/23/1969 1:00,"6' 1""",207
8469701,Dmitri,Bykov,RUS,Izhevsk,D,5/5/1977 1:00,"6' 1""",190
8457785,Mikael,Renberg,SWE,Pitea,RW,5/5/1972 1:00,"6' 2""",235
8449951,Adam,Oates,CAN,Weston,C,8/27/1962 1:00,"5' 11""",190
8468492,Alexei,Smirnov,RUS,Tver,LW,1/28/1982 0:00,"6' 3""",215
8464976,Jesse,Wallin,CAN,Saskatoon,D,3/10/1978 0:00,"6' 2""",203
8467349,Jiri,Fischer,CZE,Horovice,D,7/31/1980 1:00,"6' 5""",229
8467499,Tomas,Zizka,CZE,Sternberk,D,10/10/1979 1:00,"6' 1""",198
8460497,Jamie,Storr,CAN,Brampton,G,12/28/1975 0:00,"6' 2""",200
8466155,Mike,Brown,CAN,Northy,LW,4/27/1979 1:00,"6' 4""",225
8458628,Robert,Valicevic,USA,Detroit,RW,1/6/1971 1:00,"6' 2""",208
8458585,Igor,Kravchuk,RUS,Ufa,D,9/13/1966 1:00,"6' 1""",215
8458202,Chris,Therien,CAN,Ottawa,D,12/14/1971 0:00,"6' 5""",235
8458715,Igor,Ulanov,RUS,Krasnokamsk,D,10/1/1969 1:00,"6' 3""",220
8451093,Joe,Sacco,USA,Medford,LW,2/4/1969 1:00,"6' 1""",190
8446407,Eric,Desjardins,CAN,Rouyn,D,6/14/1969 1:00,"6' 1""",205
8460594,Pavel,Trnka,CZE,Plzen,D,7/27/1976 1:00,"6' 2""",206
8467345,Mathieu,Biron,CAN,Lac St-Charles,D,4/29/1980 1:00,"6' 6""",233
8467342,Eric,Chouinard,CAN,Atlanta,C,7/8/1980 1:00,"6' 3""",215
8450550,Keith,Primeau,CAN,Toronto,C,11/24/1971 0:00,"6' 5""",220
8462127,Radovan,Somik,SVK,Martin,RW,5/7/1977 1:00,"6' 2""",194
8447449,Jeff,Hackett,CAN,London,G,6/1/1968 1:00,"6' 1""",198
8446295,Ulf,Dahlen,SWE,Ostersund,RW,1/21/1967 0:00,"6' 3""",204
8467425,Petr,Schastlivy,RUS,Yaroslavl,LW,4/18/1979 1:00,"6' 1""",204
8448092,Jody,Hull,CAN,Petrolia,RW,2/2/1969 1:00,"6' 2""",195
8452147,Shaun,Van Allen,CAN,Calgary,C,8/29/1967 1:00,"6' 1""",206
8448797,Curtis,Leschyshyn,CAN,Thompson,D,9/21/1969 1:00,"6' 1""",207
8466249,Magnus,Arvedson,SWE,Karlstad,LW,11/25/1971 0:00,"6' 2""",198
8446167,Shayne,Corson,CAN,Barrie,LW,8/13/1966 1:00,"6' 1""",202
8460689,Raymond,Giroux,CAN,North Bay,D,7/20/1976 1:00,"6' 1""",190
8467886,Jani,Rita,FIN,Helsinki,LW,7/25/1981 1:00,"6' 1""",206
8458641,Oleg,Petrov,RUS,Moscow,RW,4/18/1971 1:00,"5' 9""",172
8456760,Joe,Juneau,CAN,Pont-Rouge,C,1/5/1968 0:00,"6' 0""",193
8458620,Mariusz,Czerkawski,POL,Radomsko,RW,4/13/1972 1:00,"6' 0""",200
8458986,Patrick,Traverse,CAN,Montreal,D,3/14/1974 0:00,"6' 4""",210
8456149,Karl,Dykhuis,CAN,Sept-Iles,D,7/8/1972 1:00,"6' 3""",214
8465090,Andreas,Dackell,SWE,Gävle,RW,12/29/1972 0:00,"5' 11""",192
8449450,Randy,McKay,CAN,Montreal,RW,1/25/1967 0:00,"6' 2""",210
8450620,Stephane,Quintal,CAN,Boucherville,D,10/22/1968 1:00,"6' 3""",233
8447206,Doug,Gilmour,CAN,Kingston,C,6/25/1963 1:00,"5' 11""",177
8450653,Paul,Ranheim,USA,St. Louis,LW,1/25/1966 0:00,"6' 1""",210
8457646,Scott,Pellerin,CAN,Shediac,LW,1/9/1970 1:00,"5' 11""",190
8465020,Gordie,Dwyer,CAN,Dalhousie,LW,1/25/1978 0:00,"6' 3""",202
8459996,Dennis,Bonvie,CAN,Antigonish,RW,7/23/1973 1:00,"5' 11""",221
8458617,Bill,Lindsay,USA,Fernierk,LW,5/17/1971 1:00,"6' 0""",198
8445176,Donald,Audette,CAN,Laval,RW,9/23/1969 1:00,"5' 8""",191
8465230,Ivan,Ciernik,SVK,Levice,LW,10/30/1977 0:00,"6' 0""",218
8466170,Jean-Francois,Fortin,CAN,Laval,D,3/15/1979 0:00,"6' 3""",210
8470030,Lasse,Pirjeta,FIN,Oulu,LW,4/4/1974 1:00,"6' 3""",228
8458075,Garth,Snow,USA,Wrentham,G,7/28/1969 1:00,"6' 3""",200
8468651,Roman,Cechmanek,CZE,Gottwaldov,G,3/2/1971 1:00,"6' 3""",211
8452353,Eric,Weinrich,USA,Roanoke,D,12/19/1966 0:00,"6' 1""",215
8462107,Tomi,Kallio,FIN,Turku,RW,1/27/1977 0:00,"6' 0""",190
8467877,Pavel,Brendl,CZE,Opocno,RW,3/23/1981 0:00,"6' 1""",204
8466164,Scott,Barney,CAN,Oshawa,C,3/27/1979 1:00,"6' 4""",225
8467360,Stephen,Peat,CAN,Princeton,RW,3/10/1980 0:00,"6' 2""",235
8450833,Mike,Richter,USA,Abington,G,9/22/1966 1:00,"5' 10""",190
8469491,Karel,Pilar,CZE,Prague,D,12/23/1977 0:00,"6' 3""",207
8458347,Dixon,Ward,CAN,Leduc,LW,9/23/1968 1:00,"6' 0""",200
8466186,Roman,Lyashenko,RUS,Murmansk,C,5/2/1979 1:00,"6' 0""",196
8458638,Brian,Holzinger,USA,Parma,C,10/10/1972 1:00,"5' 11""",186
8458990,Mathias,Johansson,SWE,Oskarshamn,C,2/22/1974 0:00,"6' 1""",200
8469728,Toni,Dahlman,FIN,Helsinki,RW,9/3/1979 1:00,"6' 0""",198
8468037,Martin,Prusek,CZE,Ostrava,G,12/11/1975 0:00,"6' 2""",176
8459146,Jeff,Toms,CAN,Swift Current,LW,6/4/1974 1:00,"6' 5""",210
8467417,Eric,Beaudoin,CAN,Ottawa,LW,5/3/1980 1:00,"6' 5""",220
8459435,Denis,Pederson,CAN,Prince Albert,C,9/10/1975 1:00,"6' 2""",205
8467388,Paul,Manning,CAN,Red Deer,D,4/15/1979 1:00,"6' 4""",208
8468130,Hannes,Hyvonen,FIN,Ouluinki,RW,8/29/1975 1:00,"6' 2""",200
8468444,Brad,Tapper,CAN,Scarborough,RW,4/28/1978 1:00,"6' 0""",180
8448554,Uwe,Krupp,DEU,Cologne,D,6/24/1965 1:00,"6' 6""",240
8467658,Daniel,Snyder,CAN,Kitchener,C,2/23/1978 0:00,"6' 0""",190
8466345,Jonathan,Hedstrom,SWE,Skellefteå,RW,12/27/1977 0:00,"6' 0""",200
8459239,Jean-Francois,Labbe,CAN,Sherbrooke,G,6/15/1972 1:00,"5' 9""",174
8460015,Sylvain,Blouin,CAN,Montreal,LW,5/21/1974 1:00,"6' 2""",215
8460707,Bill,Muckalt,CAN,Surrey,RW,7/15/1974 1:00,"6' 1""",200
8466971,Blake,Sloan,USA,Park Ridge,RW,7/27/1975 1:00,"5' 10""",196
8448834,Dave,Lowry,CAN,Sudbury,LW,2/14/1965 0:00,"6' 1""",192
8445413,Drake,Berehowsky,CAN,Toronto,D,1/3/1972 0:00,"6' 2""",217
8467892,Kirill,Safronov,RUS,St. Petersburg,D,2/26/1981 0:00,"6' 2""",215
8466240,Benjamin,Simon,USA,Shaker Heights,LW,6/14/1978 1:00,"6' 0""",195
8466336,Kamil,Piros,CZE,Mostinov,RW,11/20/1978 0:00,"6' 0""",195
8460548,Sven,Butenschon,DEU,Itzehoe,D,3/22/1976 1:00,"6' 4""",215
8462247,Zac,Bierk,CAN,Peterborough,G,9/17/1976 1:00,"6' 5""",205
8459161,Steven,Halko,CAN,Etobicoke,D,3/8/1974 0:00,"6' 1""",200
8451837,Ron,Tugnutt,CAN,Scarborough,G,10/22/1967 1:00,"5' 11""",165
8459436,Adam,Deadmarsh,USA,Trail,RW,5/10/1975 1:00,"6' 0""",205
8457264,Chris,McAlpine,USA,Roseville,D,12/1/1971 0:00,"6' 1""",215
8462120,Sebastien,Charpentier,CAN,Drummondville,G,4/18/1977 1:00,"5' 9""",190
8467558,Bruno,St. Jacques,CAN,Montreal,D,8/22/1980 1:00,"6' 2""",210
8460751,Ladislav,Benysek,CZE,Olomouc,D,3/24/1975 1:00,"6' 2""",190
8467450,Tomas,Kloucek,CZE,Prague,D,3/7/1980 0:00,"6' 3""",235
8468449,Greg,Classen,CAN,Aylsham,C,8/24/1977 1:00,"6' 1""",200
8447187,Todd,Gill,CAN,Cardinal,D,11/9/1965 0:00,"6' 0""",185
8460510,Jason,Botterill,CAN,Edmonton,LW,5/19/1976 1:00,"6' 4""",217
8465044,Josef,Boumedienne,SWE,Stockholm,D,1/12/1978 0:00,"6' 2""",205
8460044,Brad,Smyth,CAN,Ottawa,RW,3/13/1973 0:00,"6' 0""",200
8445440,Craig,Berube,CAN,Calahoo,LW,12/17/1965 0:00,"6' 1""",205
8456830,Trevor,Kidd,CAN,Dugald,G,3/29/1972 1:00,"6' 2""",213
8468615,Michael,Danton,CAN,Brampton,C,10/21/1980 1:00,"5' 9""",191
8462103,John,Tripp,DEU,Kingston,RW,5/4/1977 1:00,"6' 3""",223
8468003,Justin,Mapletoft,CAN,Lloydminster,C,1/11/1981 0:00,"6' 1""",202
8467325,Andre,Savage,CAN,Ottawa,C,5/27/1975 1:00,"6' 0""",195
8467461,Ryan,Flinn,CAN,Halifax,LW,4/20/1980 1:00,"6' 4""",235
8456121,Steve,Dubinsky,CAN,Montreal,RW,7/9/1970 1:00,"6' 0""",190
8455994,Byron,Dafoe,GBR,Sussex,G,2/25/1971 1:00,"5' 11""",185
8459448,Mike,Wilson,CAN,Brampton,D,2/26/1975 0:00,"6' 6""",229
8467940,Evgeny,Konstantinov,RUS,Kazan,G,3/29/1981 0:00,"6' 0""",180
8456567,Darby,Hendrickson,USA,Richfield,C,8/28/1972 1:00,"6' 1""",195
8468512,Tomas,Kurka,CZE,Most,LW,12/14/1981 0:00,"5' 11""",190
8460482,Stephen,Guolla,CAN,Toronto,C,3/15/1973 0:00,"6' 0""",190
8467732,Kirby,Law,CAN,McCreary,RW,3/11/1977 0:00,"6' 1""",190
8458560,Rich,Brennan,USA,Schenectady,D,11/26/1972 0:00,"6' 2""",212
8468507,Martin,Samuelsson,SWE,Upplands Väsby,LW,1/25/1982 0:00,"6' 2""",197
8459570,Frank,Banham,CAN,Calahoo,RW,4/14/1975 1:00,"6' 1""",208
8460654,Colin,Forbes,CAN,New Westminster,LW,2/16/1976 0:00,"6' 3""",220
8459033,Brantt,Myhres,CAN,Edmonton,RW,3/18/1974 1:00,"6' 3""",220
8469691,Kari,Haakana,FIN,Outokumpu,D,11/8/1973 0:00,"6' 1""",220
8459412,Jim,Montgomery,CAN,Montreal,C,6/30/1969 1:00,"5' 10""",180
8465032,Zenith,Komarniski,CAN,Edmonton,D,8/13/1978 1:00,"6' 0""",200
8462239,Derek,Bekar,CAN,Burnaby,C,9/15/1975 1:00,"6' 2""",180
8458185,Chris,Taylor,CAN,Stratford,C,3/6/1972 0:00,"6' 2""",188
8466191,Jeff,Farkas,USA,Amherst,C,1/24/1978 0:00,"6' 0""",174
8467379,Steve,Moore,CAN,Windsor,C,9/22/1978 1:00,"6' 2""",205
8445275,Tom,Barrasso,USA,Boston,G,3/31/1965 1:00,"6' 3""",210
8462227,Ryan,Kraft,USA,Bottineau,C,11/7/1975 0:00,"5' 9""",181
8447383,Mark,Greig,CAN,High River,RW,1/25/1970 1:00,"5' 11""",190
8459472,Eric,Manlow,CAN,Belleville,C,4/7/1975 1:00,"6' 0""",190
8466317,Cam,Severson,CAN,Canora,LW,1/15/1978 0:00,"6' 2""",220
8467319,Darrel,Scoville,CAN,Swifta,D,10/13/1975 1:00,"6' 3""",208
8460599,Chris,Schmidt,DEU,Beaverlodge,C,3/1/1976 0:00,"6' 3""",212
8460663,Ladislav,Kohn,CZE,Uherské Hradizt?,RW,3/4/1975 0:00,"5' 11""",200
8470239,Radoslav,Hecl,SVK,Partizanske,D,10/11/1974 1:00,"6' 1""",196
8458385,Peter,White,CAN,Montreal,C,3/15/1969 1:00,"5' 11""",200
8466039,Jean-Guy,Trudel,CAN,Cadillac,LW,10/18/1975 1:00,"6' 0""",190
8467418,Tommy,Vestlund,SWE,Fors,LW,12/29/1974 0:00,"6' 0""",202
8464965,Josh,Holden,CAN,Calgary,C,1/18/1978 0:00,"6' 0""",189
8458542,Jim,Campbell,USA,Worcester,RW,2/3/1973 0:00,"6' 2""",205
8462126,Cameron,Mann,CAN,Thompson,RW,4/20/1977 1:00,"6' 0""",195
8459451,Tyler,Moss,CAN,Ottawa,G,6/29/1975 1:00,"6' 0""",185
8467938,Jan,Lasak,SVK,Zvolen,G,4/10/1979 1:00,"6' 0""",204
8467373,Norman,Milley,CAN,Toronto,RW,2/14/1980 0:00,"6' 0""",211
8460588,Eric,Nickulas,USA,Hyannis,RW,3/25/1975 1:00,"5' 11""",206
8460061,Stacy,Roest,CAN,Calgary,C,3/15/1974 0:00,"5' 9""",190
8465003,Pierre,Dagenais,CAN,Blainville,RW,3/4/1978 0:00,"6' 5""",218
8467358,Kyle,Rossiter,CAN,Edmonton,D,6/9/1980 1:00,"6' 3""",220
8459089,Ken,Belanger,CAN,Sault Ste. Marie,LW,5/14/1974 1:00,"6' 4""",225
8468747,Tomi,Pettinen,FIN,Ylöjärvi,D,6/17/1977 1:00,"6' 3""",220
8445470,Craig,Billington,CAN,London,G,9/11/1966 1:00,"5' 10""",168
8468654,Jarno,Kultanen,FIN,Luumaki,D,1/8/1973 0:00,"6' 2""",198
8459357,Kevin,Hodson,CAN,Winnipeg,G,3/27/1972 1:00,"6' 0""",182
8462078,Pavel,Rosa,CZE,Most,RW,6/7/1977 1:00,"5' 11""",188
8467907,Ross,Lupaschuk,CAN,Edmonton,D,1/19/1981 0:00,"6' 1""",218
8460523,Mike,Watt,CAN,Seaforth,LW,3/31/1976 1:00,"6' 2""",210
8466163,Brad,Defauw,USA,Edina,LW,11/10/1977 0:00,"6' 2""",220
8467553,Michael,Farrell,USA,Edina,RW,10/20/1978 1:00,"6' 0""",220
8465977,Sergei,Varlamov,UKR,Kiev,LW,7/21/1978 1:00,"5' 11""",204
8458680,Corey,Hirsch,CAN,Medicine Hat,G,7/1/1972 1:00,"5' 10""",170
8458658,David,Oliver,CAN,Sechelt,RW,4/17/1971 1:00,"6' 0""",197
8467908,Milan,Bartovic,SVK,Trencin,RW,4/9/1981 1:00,"5' 11""",197
8459262,Brandon,Smith,CAN,Hazelton,D,2/25/1973 0:00,"6' 1""",200
8468726,Chad,Wiseman,CAN,Burlington,LW,3/25/1981 0:00,"6' 1""",205
8467830,Cody,Rudkowsky,CAN,Willingdon,G,7/21/1978 1:00,"6' 1""",216
8467376,Jaroslav,Kristek,CZE,Zlin,RW,3/16/1980 0:00,"6' 1""",185
8467904,Charlie,Stephens,CAN,Londonown,C,4/5/1981 1:00,"6' 4""",225
8456264,Wade,Flaherty,CAN,Terrace,G,1/11/1968 0:00,"6' 1""",191
8467941,Zdenek,Blatny,CZE,Brno,LW,1/14/1981 0:00,"6' 1""",195
8468047,Damian,Surma,USA,Lincoln Park,LW,1/22/1981 0:00,"5' 10""",200
8459624,Alan,Letang,CAN,Renfrew,D,9/4/1975 1:00,"6' 0""",205
8468741,Reinhard,Divis,AUT,Vienna,G,7/4/1975 1:00,"5' 11""",197
8467440,Mike,Siklenka,CAN,Meadow Lake,RW,12/18/1979 0:00,"6' 5""",240
8446423,Kevin,Dineen,CAN,Quebec City,RW,10/28/1963 0:00,"5' 11""",190
8466165,Jean-Marc,Pelletier,USA,Atlanta,G,3/4/1978 0:00,"6' 3""",209
8466211,Robert,Schnabel,CZE,Prague,D,11/10/1978 0:00,"6' 5""",232
8467893,Barrett,Heisten,USA,Anchorage,LW,3/19/1980 1:00,"6' 1""",200
8464997,Jeff,Paul,CAN,London,D,3/1/1978 0:00,"6' 4""",225
8459566,Steve,Brule,CAN,Montreal,C,1/15/1975 0:00,"6' 0""",200
8466184,Pat,Kavanagh,CAN,Ottawa,RW,3/14/1979 0:00,"6' 3""",200
8462215,Ray,Schultz,CAN,Red Deer,D,11/14/1976 0:00,"6' 2""",210
8467731,Curtis,Murphy,CAN,Kerrobert,D,12/3/1975 0:00,"5' 8""",185
8466349,Kent,McDonell,CAN,Williamstown,RW,3/1/1979 0:00,"6' 2""",195
8465035,Joey,Tetarenko,CAN,Prince Albert,RW,3/3/1978 0:00,"6' 2""",214
8459474,Domenic,Pittis,CAN,Calgary,C,10/1/1974 1:00,"5' 11""",190
8460582,Matthew,Herr,USA,Hackensack,C,5/26/1976 1:00,"6' 2""",203
8467891,Konstantin,Koltsov,BLR,Minsk,LW,4/17/1981 1:00,"6' 0""",218
8460529,Jason,Holland,DEU,Morinville,D,4/30/1976 1:00,"6' 2""",193
8459559,Rick,Mrozik,USA,Duluth,D,1/2/1975 0:00,"6' 3""",225
8465179,Daniel,Corso,CAN,Montreal,C,4/3/1978 1:00,"5' 9""",190
8462843,Robert,Dome,SVK,Senica,LW,1/29/1979 0:00,"6' 0""",217
8460573,Hnat,Domenichelli,CHE,Edmonton,LW,2/17/1976 0:00,"6' 0""",195
8458966,Chris,O'Sullivan,USA,Dorchester,D,5/15/1974 1:00,"6' 2""",213
8447981,Doug,Houda,CAN,Blairmore,D,6/3/1966 1:00,"6' 2""",208
8458557,Craig,Darby,USA,Oneida,C,9/26/1972 1:00,"6' 3""",205
8467944,Jason,Jaspers,CAN,Thunder Bay,C,4/8/1981 1:00,"5' 11""",207
8467421,Mikko,Jokela,FIN,Lappeenranta,D,3/4/1980 0:00,"6' 1""",212
8446181,Sylvain,Cote,CAN,Quebec City,D,1/19/1966 0:00,"5' 11""",195
8460087,Pascal,Trepanier,CAN,Gaspe,D,9/4/1973 1:00,"6' 0""",210
8468738,Sean,McMorrow,CAN,Vancouver,RW,1/19/1982 0:00,"6' 4""",224
8459523,Dieter,Kochan,CAN,Saskatoon,G,5/11/1974 1:00,"6' 1""",165
8462112,Ian,MacNeil,CAN,Halifax,C,4/27/1977 1:00,"6' 2""",190
8460931,Doug,Doull,CAN,Glace Bay,LW,5/31/1974 1:00,"6' 2""",216
8469518,Grant,McNeill,CAN,Vermilion,D,6/8/1983 1:00,"6' 2""",214
8460629,Alexander,Korolyuk,RUS,Moscow,LW,1/15/1976 0:00,"5' 9""",190
8467054,Todd,Rohloff,USA,Grand Rapids,D,1/16/1974 0:00,"6' 2""",218
8459645,Martin,Strbak,SVK,Presov,D,1/15/1975 0:00,"6' 3""",210
8465034,Antti Jussi,Niemi,FIN,Vantaa,D,9/22/1977 1:00,"6' 1""",195
8470766,Esa,Pirnes,FIN,Oulu,C,4/1/1977 1:00,"6' 0""",189
8467025,Garrett,Burnett,CAN,Vancouver,LW,9/23/1975 1:00,"6' 3""",246
8466271,Peter,Sarno,CAN,Toronto,C,7/26/1979 1:00,"5' 11""",185
8468798,Darcy,Verot,CAN,Radville,C,7/13/1976 1:00,"6' 0""",199
8451392,Jarrod,Skalde,CAN,Niagara Falls,C,2/26/1971 1:00,"6' 0""",190
8462099,Rocky,Thompson,CAN,Calgary,D,8/8/1977 1:00,"6' 2""",206
8462135,Benoit,Gratton,CAN,Montreal,C,12/28/1976 0:00,"5' 11""",180
8467895,Maxime,Ouellet,CAN,Beauport,G,6/17/1981 1:00,"6' 2""",194
8468025,Jordan,Krestanovich,CAN,Langley,LW,6/14/1981 1:00,"6' 0""",170
8464993,Travis,Brigley,CAN,Coronation,LW,6/16/1977 1:00,"6' 1""",190
8455984,Jim,Cummins,USA,Dearborn,RW,5/15/1970 1:00,"6' 2""",210
8462220,Jaroslav,Obsut,SVK,Presov,D,9/3/1976 1:00,"6' 1""",200
8458052,Jiri,Slegr,CZE,Jihlava,D,5/30/1971 1:00,"6' 1""",210
8466436,Martin,Sonnenberg,CAN,Wetaskiwin,LW,1/23/1978 0:00,"6' 0""",197
8468436,Mike,Green,USA,Victoria,C,8/23/1979 1:00,"5' 11""",195
8459478,Chris,Armstrong,CAN,Regina,D,6/26/1975 1:00,"6' 0""",203
8462235,Casey,Hankinson,USA,Edina,LW,5/8/1976 1:00,"6' 1""",196
8469999,Mike,Bishai,CAN,Edmonton,C,5/30/1979 1:00,"5' 11""",185
8468107,Goran,Bezina,CHE,Split,D,3/21/1980 1:00,"6' 2""",225
8467557,Martin,Cibak,SVK,Liptovsky Mikulas,C,5/17/1980 1:00,"6' 1""",203
8468491,Pavel,Vorobiev,RUS,Karaganda,RW,5/5/1982 1:00,"6' 0""",194
8468558,Jozef,Balej,SVK,Myjava,RW,2/22/1982 0:00,"6' 0""",195
8469667,Tony,Martensson,SWE,Brynas,C,6/23/1980 1:00,"6' 0""",192
8468916,Benoit,Dusablon,CAN,St. Anne De La Perade,C,8/1/1979 1:00,"6' 2""",209
8464961,Johnathan,Aitken,CAN,Edmonton,D,5/24/1978 1:00,"6' 4""",211
8462085,Shane,Willis,CAN,Edmonton,RW,6/13/1977 1:00,"6' 1""",195
8468569,Libor,Pivko,CZE,Novy Jicin,LW,3/29/1980 1:00,"6' 2""",192
8466209,Steve,Gainey,CAN,Montreal,LW,1/26/1979 0:00,"6' 1""",192
8456745,Keith,Jones,CAN,Brantford,RW,11/8/1968 1:00,"6' 2""",200
8468617,Mike,Stuart,USA,Chicago,D,8/31/1980 1:00,"6' 0""",195
8468300,Richard,Scott,CAN,Orilliane,RW,8/1/1978 1:00,"6' 2""",210
8469613,Andy,Chiodo,CAN,Toronto,G,4/25/1983 1:00,"5' 11""",192
8467901,Kristian,Kudroc,SVK,Michalovce,D,5/21/1981 1:00,"6' 7""",255
8469539,Owen,Fussey,CAN,Winnipeg,RW,4/2/1983 1:00,"6' 0""",195
8460575,Steve,McLaren,CAN,Owen sound,LW,2/3/1975 0:00,"6' 0""",226
8466152,Ty,Jones,USA,Richland,RW,2/22/1979 0:00,"6' 3""",218
8468553,Sergei,Zinovjev,RUS,Novokuznetsk,C,3/4/1980 0:00,"5' 10""",185
8458600,Aris,Brimanis,USA,Cleveland,D,3/14/1972 0:00,"6' 2""",212
8466431,Brad,Leeb,CAN,Red Deer,RW,8/27/1979 1:00,"5' 11""",187
8467958,Peter,Smrek,SVK,Martin,D,2/16/1979 0:00,"6' 1""",205
8467399,Julien,Vauclair,CHE,Delemont,D,10/2/1979 1:00,"6' 0""",200
8467394,Jamie,Hodson,CAN,Brandon,G,4/8/1980 1:00,"6' 2""",205
8468490,Mikhail,Yakubov,RUS,Barnaul,C,2/16/1982 0:00,"6' 3""",202
8462259,Rob,Skrlac,CAN,Campbell River,LW,6/10/1976 1:00,"6' 5""",245
8460563,Greg,Crozier,CAN,Calgary,LW,7/6/1976 1:00,"6' 3""",180
8466236,Jame,Pollock,CAN,NA,D,6/16/1979 1:00,"6' 1""",210
8457783,Todd,Reirden,USA,Deerfield,D,6/25/1971 1:00,"6' 5""",220
8464982,Pavel,Skrbek,CZE,Kladno,D,8/9/1978 1:00,"6' 3""",191
8470172,Christoph,Brandner,AUT,Bruck an der Mur,LW,5/7/1975 1:00,"6' 4""",224
8468005,Roman,Tvrdon,SVK,Trencin,C,1/29/1981 0:00,"6' 1""",197
8468541,Jakub,Cutta,CZE,Jablonec Nad Nisou,D,12/29/1981 0:00,"6' 3""",214
8467548,Matthew,Yeats,CAN,Innisfai,G,4/6/1979 1:00,"6' 0""",181
8469486,Timofei,Shishkanov,RUS,Moscow,RW,6/10/1983 1:00,"6' 1""",213
8470247,Mikko,Luoma,FIN,Jyväskylä,D,6/22/1976 1:00,"6' 3""",207
8459550,Anders,Myrvold,NOR,Lorenskog,D,8/12/1975 1:00,"6' 1""",178
8466143,Daniel,Tkaczuk,CAN,Toronto,C,6/10/1979 1:00,"6' 1""",195
