game_id,venue,venue_time_zone_tz
2014020826,Nassau Coliseum,EDT
2014020840,Joe Louis Arena,EDT
2014020382,BB&T Center,EDT
2014020991,Nassau Coliseum,EDT
2014021111,Rogers Arena,PDT
2014021196,United Center,CDT
2014020944,Nationwide Arena,EDT
2014020837,SAP Center at San Jose,PDT
2014021081,Madison Square Garden,EDT
2014020516,Amalie Arena,EDT
2014021051,Rexall Place,MDT
2014020280,Wells Fargo Center,EDT
2014020858,Honda Center,PDT
2014020609,Air Canada Centre,EDT
2014020945,Amalie Arena,EDT
2014021026,Scottrade Center,CDT
2014020372,Xcel Energy Center,CDT
2014021038,Amalie Arena,EDT
2014021082,Gila River Arena,MST
2014020666,BB&T Center,EDT
2014020422,First Niagara Center,EDT
2014020835,First Niagara Center,EDT
2014020824,Centre Bell,EDT
2014020953,Joe Louis Arena,EDT
2014021103,Nassau Coliseum,EDT
2014021143,Verizon Center,EDT
2014020320,Gila River Arena,MST
2014021054,Centre Bell,EDT
2014021110,MTS Centre,CDT
2014020220,Prudential Center,EDT
2014020057,Madison Square Garden,EDT
2014021124,Scottrade Center,CDT
2014021158,Scottrade Center,CDT
2014021034,CONSOL Energy Center,EDT
2014020775,TD Garden,EDT
2014021211,Scotiabank Saddledome,MDT
2014020157,Prudential Center,EDT
2014020657,Bridgestone Arena,CDT
2014020872,Rexall Place,MDT
2014020420,Honda Center,PDT
2014020539,Scotiabank Saddledome,MDT
2014020936,Verizon Center,EDT
2014020522,Bridgestone Arena,CDT
2014021065,Honda Center,PDT
2014021175,Xcel Energy Center,CDT
2014020641,Verizon Center,EDT
2014020563,Pepsi Center,MDT
2014020478,Scotiabank Saddledome,MDT
2014020463,Gila River Arena,MST
2014020229,Gila River Arena,MST
2014021050,Madison Square Garden,EDT
2014020125,Nassau Coliseum,EDT
2014020083,Bridgestone Arena,CDT
2014021073,PNC Arena,EDT
2014021202,Honda Center,PDT
2014021099,Rexall Place,MDT
2014020341,BB&T Center,EDT
2014020302,Bridgestone Arena,CDT
2014020513,Pepsi Center,MDT
2014020538,American Airlines Center,CDT
2014020662,Centre Bell,EDT
2014020687,Joe Louis Arena,EDT
2014020147,Rogers Arena,PDT
2014020417,Pepsi Center,MDT
2014021201,Verizon Center,EDT
2014021087,American Airlines Center,CDT
2014021222,BB&T Center,EDT
2014021157,BB&T Center,EDT
2014020467,Wells Fargo Center,EDT
2014020570,CONSOL Energy Center,EDT
2014020296,TD Garden,EDT
2014020435,TD Garden,EDT
2014020943,Wells Fargo Center,EDT
2014021041,TD Garden,EDT
2014020724,Pepsi Center,MDT
2014020968,United Center,CDT
2014020419,Joe Louis Arena,EDT
2014020389,United Center,CDT
2014020725,Rogers Arena,PDT
2014020627,Wells Fargo Center,EDT
2014021132,Bridgestone Arena,CDT
2014020244,Air Canada Centre,EDT
2014020802,BB&T Center,EDT
2014021079,Joe Louis Arena,EDT
2014020450,Rexall Place,MDT
2014021180,Joe Louis Arena,EDT
2014020088,Scotiabank Saddledome,MDT
2014020109,Canadian Tire Centre,EDT
2014020045,Bridgestone Arena,CDT
2014020049,Gila River Arena,MST
2014020009,Joe Louis Arena,EDT
2014021076,American Airlines Center,CDT
2014020349,PNC Arena,EDT
2014020409,First Niagara Center,EDT
2014020895,Nassau Coliseum,EDT
2014020156,BB&T Center,EDT
2014020281,Air Canada Centre,EDT
2014021116,TD Garden,EDT
2014020515,Canadian Tire Centre,EDT
2014020531,Nassau Coliseum,EDT
2014021168,Nationwide Arena,EDT
2014020557,Rogers Arena,PDT
2014021190,Prudential Center,EDT
2014020014,Xcel Energy Center,CDT
2014020821,Gila River Arena,MST
2014020833,United Center,CDT
2014020457,BB&T Center,EDT
2014021130,Nassau Coliseum,EDT
2014020291,First Niagara Center,EDT
2014020346,Amalie Arena,EDT
2014020747,Verizon Center,EDT
2014020224,Centre Bell,EDT
2014020393,Joe Louis Arena,EDT
2014020077,Honda Center,PDT
2014020366,PNC Arena,EDT
2014020433,Joe Louis Arena,EDT
2014021146,Joe Louis Arena,EDT
2014020101,Prudential Center,EDT
2014020974,Verizon Center,EDT
2014020227,Bridgestone Arena,CDT
2014021036,Honda Center,PDT
2014020192,MTS Centre,CDT
2014020228,United Center,CDT
2014020593,Rogers Arena,PDT
2014020267,TD Garden,EDT
2014020368,Joe Louis Arena,EDT
2014020193,American Airlines Center,CDT
2014020866,First Niagara Center,EDT
2014021184,United Center,CDT
2014021021,First Niagara Center,EDT
2014020053,Centre Bell,EDT
2014020601,Scottrade Center,CDT
2014021167,PNC Arena,EDT
2014020874,Wells Fargo Center,EDT
2014020186,Honda Center,PDT
2014020333,Wells Fargo Center,EDT
2014020720,Rexall Place,MDT
2014020746,Nassau Coliseum,EDT
2014020979,SAP Center at San Jose,PDT
2013020674,Rogers Arena,PDT
2013020177,Wells Fargo Center,EDT
2012020225,Honda Center,PDT
2012020577,TD Garden,EDT
2013021085,Nationwide Arena,EDT
2012020122,Nassau Coliseum,EDT
2012020387,Jobing.com Arena,MST
2013021036,Honda Center,PDT
2012020510,Xcel Energy Center,CDT
2013020704,Bridgestone Arena,CDT
2013020021,TD Garden,EDT
2012020511,First Niagara Center,EDT
2012020116,Scotiabank Saddledome,MDT
2013020885,Rogers Arena,PDT
2013020937,Honda Center,PDT
2013020275,CONSOL Energy Center,EDT
2013020411,Nassau Coliseum,EDT
2013020442,Tampa Bay Times Forum,EDT
2013020230,TD Garden,EDT
2013020335,SAP Center at San Jose,PDT
2013021187,Xcel Energy Center,CDT
2013020898,First Niagara Center,EDT
2013020585,First Niagara Center,EDT
2012020525,Joe Louis Arena,EDT
2013020875,Air Canada Centre,EDT
2012020705,Xcel Energy Center,CDT
2013020185,Scotiabank Saddledome,MDT
2013020805,Honda Center,PDT
2013020238,Scottrade Center,CDT
2013020652,Jobing.com Arena,MST
2013020580,Nassau Coliseum,EDT
2013020356,Air Canada Centre,EDT
2013020208,Rogers Arena,PDT
2013020795,TD Garden,EDT
2012020347,Joe Louis Arena,EDT
2013020497,Pepsi Center,MDT
2013020941,Tampa Bay Times Forum,EDT
2012020320,Air Canada Centre,EDT
2012020632,Nassau Coliseum,EDT
2012020358,HP Pavilion at San Jose,PDT
2013020887,Nassau Coliseum,EDT
2013020924,TD Garden,EDT
2012020205,Air Canada Centre,EDT
2013021213,CONSOL Energy Center,EDT
2013020972,Pepsi Center,MDT
2013021119,Canadian Tire Centre,EDT
2013020446,American Airlines Center,CDT
2013020521,Prudential Center,EDT
2013020192,CONSOL Energy Center,EDT
2012020461,Prudential Center,EDT
2012020231,Bridgestone Arena,CDT
2013020763,Nassau Coliseum,EDT
2012020663,Scotiabank Place,EDT
2013020293,Rexall Place,MDT
2013020273,Scotiabank Saddledome,MDT
2013020959,Bridgestone Arena,CDT
2012020161,Nassau Coliseum,EDT
2012020251,Wells Fargo Center,EDT
2013020038,Nassau Coliseum,EDT
2013020221,BB&T Center,EDT
2013020579,BB&T Center,EDT
2013020449,Xcel Energy Center,CDT
2012020059,Nationwide Arena,EDT
2013020563,Scotiabank Saddledome,MDT
2012020476,American Airlines Center,CDT
2012020701,Scottrade Center,CDT
2012020489,Xcel Energy Center,CDT
2012020239,Verizon Center,EDT
2012020587,MTS Centre,CDT
2012020651,American Airlines Center,CDT
2012020379,Nationwide Arena,EDT
2013020727,Air Canada Centre,EDT
2013020010,Scottrade Center,CDT
2013020920,Air Canada Centre,EDT
2012020065,Verizon Center,EDT
2012020003,Staples Center,PDT
2013020444,Madison Square Garden,EDT
2013021105,American Airlines Center,CDT
2012020364,Staples Center,PDT
2012020018,Rogers Arena,PDT
2013020357,Prudential Center,EDT
2013020532,Pepsi Center,MDT
2013021017,Canadian Tire Centre,EDT
2012020439,Joe Louis Arena,EDT
2013021128,Staples Center,PDT
2012020681,Prudential Center,EDT
2013021079,Air Canada Centre,EDT
2013020956,Tampa Bay Times Forum,EDT
2013020549,Rexall Place,MDT
2012020204,Staples Center,PDT
2013020408,Xcel Energy Center,CDT
2013020445,Scottrade Center,CDT
2013020723,Canadian Tire Centre,EDT
2012020381,BB&T Center,EDT
2013020628,First Niagara Center,EDT
2012020141,First Niagara Center,EDT
2013020692,PNC Arena,EDT
2013020418,Honda Center,PDT
2013020299,Bridgestone Arena,CDT
2013020280,United Center,CDT
2012020212,First Niagara Center,EDT
2012020590,American Airlines Center,CDT
2013021049,Staples Center,PDT
2013020403,PNC Arena,EDT
2013020197,American Airlines Center,CDT
2013020918,Jobing.com Arena,MST
2012020182,BB&T Center,EDT
2013020410,Air Canada Centre,EDT
2012020050,TD Garden,EDT
2013020557,Canadian Tire Centre,EDT
2013020773,Scotiabank Saddledome,MDT
2012020546,PNC Arena,EDT
2012020552,Staples Center,PDT
2013020434,Nationwide Arena,EDT
2013021096,Tampa Bay Times Forum,EDT
2012020009,Scottrade Center,CDT
2013020760,Madison Square Garden,EDT
2013020178,Centre Bell,EDT
2013020252,American Airlines Center,CDT
2013020153,Scottrade Center,CDT
2013021027,Nassau Coliseum,EDT
2013020250,Nationwide Arena,EDT
2012020521,Wells Fargo Center,EDT
2013020874,TD Garden,EDT
2012020417,Staples Center,PDT
2012020708,Air Canada Centre,EDT
2012020396,MTS Centre,CDT
2012020717,American Airlines Center,CDT
2012020167,Nationwide Arena,EDT
2013020859,Verizon Center,EDT
2013020707,Air Canada Centre,EDT
2012020108,CONSOL Energy Center,EDT
2013020987,Pepsi Center,MDT
2013020196,Xcel Energy Center,CDT
2012020598,Wells Fargo Center,EDT
2013020661,Prudential Center,EDT
2013020868,CONSOL Energy Center,EDT
2013020203,Prudential Center,EDT
2013020983,Xcel Energy Center,CDT
2013020955,Air Canada Centre,EDT
2013020985,Centre Bell,EDT
2012020298,HP Pavilion at San Jose,PDT
2012020495,Scotiabank Place,EDT
2013020662,PNC Arena,EDT
2012020715,Pepsi Center,MDT
2013021162,Nassau Coliseum,EDT
2012020142,Prudential Center,EDT
2012020280,BB&T Center,EDT
2012020584,Nationwide Arena,EDT
2013021061,Prudential Center,EDT
2013021042,Prudential Center,EDT
2013020104,United Center,CDT
2013021230,Jobing.com Arena,MST
2013021083,Centre Bell,EDT
2012020230,Scottrade Center,CDT
2012020211,Rexall Place,MDT
2013020045,Scottrade Center,CDT
2012020157,Scotiabank Place,EDT
2012020033,United Center,CDT
2013020336,CONSOL Energy Center,EDT
2013021137,Rogers Arena,PDT
2013021194,Madison Square Garden,EDT
2013020179,Prudential Center,EDT
2013020781,American Airlines Center,CDT
2012020178,Prudential Center,EDT
2013020014,SAP Center at San Jose,PDT
2012020363,Jobing.com Arena,MST
2013020282,Scotiabank Saddledome,MDT
2012020496,BB&T Center,EDT
2013020362,Rexall Place,MDT
2013020113,Centre Bell,EDT
2013020244,Honda Center,PDT
2013020954,Pepsi Center,MDT
2012020714,Madison Square Garden,EDT
2013021125,Canadian Tire Centre,EDT
2013020236,Joe Louis Arena,EDT
2012020128,Prudential Center,EDT
